quarter_text,estado,inversion,exportaciones,quarter,cuenta,horas_prom,ittae,salario,medsup,hom_pc,rob_pc,secext_pc,_menos1sm
2013-3,Quintana Roo,606.96246,18.35,2013q3,4,45.200001,96.73436,218.89333,0.33089957,0.093244096,2.3445189,0.048299102,0.098000005
2013-3,San Luis Potosí,188.62898,1955.994,2013q3,18,42.200001,99.178291,261.87,0.19158548,0.028090666,0.35409024,0.010349193,0.156
2013-3,Sinaloa,-19.339046,131.87399,2013q3,4,40.900002,92.361458,210.70334,0.31549248,0.12535443,1.3179247,0.007153378,0.102
2013-3,Sonora,196.35739,4312.145,2013q3,8,42.599998,97.780556,239.31334,0.31008166,0.090313588,1.083063,0.004200632,0.083000004
2013-3,Tabasco,51.581703,3363.0879,2013q3,1,44.200001,100.71655,249.99667,0.28626105,0.050476556,1.7675349,0.02481051,0.15000001
2013-3,Tamaulipas,119.93292,5821.9111,2013q3,7,42.400002,99.242188,259.42001,0.29065132,0.067789668,1.3477163,0.0190388,0.139
2013-3,Tlaxcala,-34.55806,318.83401,2013q3,4,42,99.095657,233.13333,0.26711279,0.069075082,0.80480508,0,0.19700001
2013-3,Veracruz,313.30103,1826.043,2013q3,8,42.200001,97.913139,288.64999,0.24213429,0.050937459,0.86808018,0.015760352,0.17
2013-3,Yucatán,16.02973,314.79401,2013q3,15,41.5,98.971329,243.38667,0.23166057,0.01257485,0.95278677,0.011123906,0.20200001
2013-3,Zacatecas,552.20935,984.81,2013q3,1,41.5,105.1583,250.77333,0.1659734,0.030931722,1.0503897,0.007732931,0.15000001
2013-4,Aguascalientes,-87.004013,1770.667,2013q4,9,45.200001,102.14019,249.92334,0.30423036,0.038122802,1.5265006,0.009530701,0.083999999
2013-4,Baja California,420.36108,9557.1396,2013q4,7,44.299999,101.48399,270.37332,0.32549685,0.069985203,4.2852703,0.031169879,0.049000002
2013-4,Baja California Sur,78.121803,53.306999,2013q4,0,42.799999,105.23161,258.22333,0.35984859,0.041275922,3.6460396,0.019262097,0.081999995
2013-4,Campeche,39.005226,6639.2231,2013q4,2,43,100.56506,342.44666,0.28602615,0.039523282,0.24391511,0.029360152,0.175
2013-4,Chiapas,15.278458,391.452,2013q4,2,42.299999,108.03638,239.06,0.192287,0.071139802,0.37377555,0.007580471,0.36400002
2013-4,Chihuahua,841.97974,11483.755,2013q4,14,43.5,105.02436,251.87666,0.26770887,0.10684865,1.2484853,0.00931501,0.048
2013-4,Ciudad de México,1385.8002,629.20398,2013q4,89,43.799999,105.33702,362.38,0.44286245,0.043660712,2.4865225,0.019467276,0.088999994
2013-4,Coahuila,429.7605,8540.8145,2013q4,10,42.900002,102.72976,268.55667,0.24596111,0.084034713,1.7326993,0.008954518,0.098000005
2013-4,Colima,-58.003937,88.537003,2013q4,3,41.799999,102.0322,239.14,0.29740873,0.072536219,1.611442,0.014222788,0.111
2013-4,Durango,279.97189,439.061,2013q4,11,42.900002,104.42372,216.82001,0.21723673,0.11063534,1.615737,0.009219612,0.13600001
2013-4,Estado de México,613.21051,4706.9731,2013q4,39,45.599998,103.35901,270.87668,0.28456461,0.069437185,1.5330856,0.025697225,0.109
2013-4,Guanajuato,616.172,3277.126,2013q4,27,43.099998,105.85031,227.89999,0.20151013,0.088172972,1.3867203,0.016902724,0.142
2013-4,Guerrero,256.80075,137.985,2013q4,0,41.700001,103.6823,237.46333,0.23476231,0.19730124,1.0770893,0.009341379,0.18200001
2013-4,Hidalgo,89.745102,480.11899,2013q4,13,41.099998,106.19112,242.98,0.2343154,0.067370202,0.89708739,0.00921908,0.20999999
2013-4,Jalisco,553.18518,5167.9668,2013q4,95,41.299999,104.82141,280.54001,0.29940644,0.052065108,1.1310341,0.033167402,0.091000006
2013-4,Michoacán,1434.5338,359.57401,2013q4,12,38.599998,104.15176,244.51666,0.19064726,0.15782933,0.93993195,0.011006229,0.17200001
2013-4,Morelos,97.656914,1080.504,2013q4,5,43,103.92647,273.75668,0.2877571,0.15454186,2.8316742,0.072756819,0.119
2013-4,Nayarit,44.467411,21.219999,2013q4,0,39.900002,98.538269,220.95,0.27966624,0.043807697,0.35298895,0,0.16
2013-4,Nuevo León,1275.5027,6694.6611,2013q4,46,43.299999,101.94713,310.04666,0.22517917,0.055348675,0.92925393,0.014893825,0.074000001
2013-4,Oaxaca,207.42065,335.92099,2013q4,8,40.799999,103.23355,229.81667,0.18158802,0.10303625,0.86762058,0.013099962,0.219
2013-4,Puebla,587.62378,2223.373,2013q4,19,42.200001,102.21102,256.71335,0.22948848,0.039888691,1.4442005,0.008043399,0.19499999
2013-4,Querétaro,45.717464,2282.0811,2013q4,19,45.200001,101.68549,310.61667,0.28867689,0.050115035,1.8261304,0.003068268,0.056999996
2013-4,Quintana Roo,147.03517,1.128,2013q4,0,44.700001,101.91749,214.34999,0.32784587,0.075903146,2.5028065,0.026632684,0.094999999
2013-4,San Luis Potosí,174.56737,1982.734,2013q4,11,42.099998,102.77975,260.39999,0.19505914,0.028391682,0.28612916,0.011061694,0.16
2013-4,Sinaloa,280.34558,113.637,2013q4,13,41.5,107.09322,204.80333,0.31799558,0.12099308,1.0913168,0.007137232,0.112
2013-4,Sonora,135.91066,4412.0581,2013q4,4,42.299999,100.82731,235.83667,0.30433074,0.07987368,0.96301851,0.00313914,0.098999999
2013-4,Tabasco,-30.424799,3180.061,2013q4,2,42.200001,106.90656,247.99333,0.28522071,0.061006489,1.6983694,0.019197845,0.16299999
2013-4,Tamaulipas,399.72629,6194.8271,2013q4,10,42,100.46313,258.31,0.29057184,0.076501674,1.2407076,0.016393216,0.14
2013-4,Tlaxcala,-7.4429798,315.62299,2013q4,8,41.900002,106.15778,228.40668,0.27481219,0.08083343,0.80033101,0,0.18799999
2013-4,Veracruz,427.02271,1869.118,2013q4,19,43.099998,100.58344,285.59668,0.2457508,0.053352669,0.79022348,0.012709008,0.16600001
2013-4,Yucatán,39.285091,336.14001,2013q4,10,40.799999,105.61999,242.79666,0.2348361,0.01494341,0.50325552,0.006266591,0.19299999
2013-4,Zacatecas,1826.0021,1023.965,2013q4,7,40.299999,105.01396,243.66667,0.1657518,0.052727693,1.0712724,0.012217392,0.16299999
2014-1,Aguascalientes,501.73965,2018.619,2014q1,6,44.5,107.00384,262.51666,0.31116977,0.047485108,1.7015497,0.011871277,0.07
2014-1,Baja California,358.40891,6936.1748,2014q1,19,44,96.194435,278.39667,0.32527158,0.080557329,4.0764939,0.023141924,0.051999997
2014-1,Baja California Sur,120.33578,49.537998,2014q1,0,43.099998,100.20808,271.31665,0.36512819,0.027303457,3.2463809,0.017747247,0.102
2014-1,Campeche,37.764076,6188.8442,2014q1,0,43.099998,91.961456,370.82666,0.29113936,0.044995137,0.19460396,0.015748297,0.176
2014-1,Chiapas,96.075966,376.55099,2014q1,1,42,104.44939,249.59999,0.19376066,0.071682771,0.35667021,0.008136963,0.33400002
2014-1,Chihuahua,781.8739,10254.817,2014q1,9,43.5,95.144714,259.80331,0.27432558,0.096464639,1.1523835,0.002459438,0.063000001
2014-1,Ciudad de México,3310.1226,646.33502,2014q1,103,43.099998,98.718407,381.92667,0.44508517,0.038730199,2.3393491,0.016888169,0.088999994
2014-1,Coahuila,291.58194,7904.54,2014q1,6,42.900002,100.14111,278.39334,0.24372336,0.061461316,1.7957692,0.013391013,0.075000003
2014-1,Colima,125.15026,53.731998,2014q1,3,41.299999,102.75787,244.71001,0.30120003,0.058050631,1.4470182,0.002831738,0.111
2014-1,Durango,112.07596,402.116,2014q1,9,42.700001,95.468567,226.63333,0.21383749,0.083906889,1.74193,0.01091939,0.127
2014-1,Estado de México,1066.6016,4913.5059,2014q1,32,44.5,98.053635,285.54999,0.27475545,0.063481923,1.4192355,0.018457566,0.11
2014-1,Guanajuato,559.06561,3822.0669,2014q1,29,43.200001,98.909271,239.39,0.21115822,0.094936695,1.4256153,0.001738767,0.126
2014-1,Guerrero,176.16238,145.89301,2014q1,0,43.799999,100.00403,249.05,0.22253239,0.17380928,0.98604977,0.012435136,0.168
2014-1,Hidalgo,99.792526,365.04901,2014q1,13,42.099998,99.735527,256.94666,0.24022798,0.06998163,0.80266804,0.007068851,0.17
2014-1,Jalisco,678.79602,4227.394,2014q1,60,40.299999,98.849998,290.86667,0.29937685,0.056391244,1.0964252,0.035116365,0.094999999
2014-1,Michoacán,121.72038,280.42099,2014q1,10,39.400002,105.6377,254.61667,0.18865809,0.14083742,0.98014937,0.019554651,0.16399999
2014-1,Morelos,249.67125,890.06799,2014q1,9,43.099998,98.816124,286.41998,0.2934126,0.13342073,2.503227,0.063004234,0.107
2014-1,Nayarit,57.701656,23.25,2014q1,0,39.900002,102.12645,228.41333,0.28085065,0.038567632,0.31860216,0,0.14899999
2014-1,Nuevo León,825.48578,6803.4238,2014q1,59,42.799999,97.815399,321.07999,0.24177122,0.052140113,0.76726178,0.015240956,0.074000001
2014-1,Oaxaca,206.47076,302.681,2014q1,11,41.099998,99.437294,239.34666,0.18863918,0.10512587,0.68533013,0.007796416,0.21799999
2014-1,Puebla,529.5849,2393.8711,2014q1,22,40.599998,98.301186,267.14334,0.24159114,0.033563294,1.395087,0.005894042,0.19
2014-1,Querétaro,662.73975,2078.9451,2014q1,22,45,100.56871,322.56,0.28923339,0.054505155,1.9896929,0.001018788,0.040999997
2014-1,Quintana Roo,158.51993,12.035,2014q1,3,45.5,103.02982,223.12666,0.3253749,0.080629761,2.3072008,0.048245674,0.094999999
2014-1,San Luis Potosí,402.88141,1973.368,2014q1,10,41.200001,99.115669,270.97,0.19533177,0.037151774,0.5635299,0.012506538,0.16
2014-1,Sinaloa,250.7032,179.474,2014q1,4,42.400002,98.436127,212.41,0.31648669,0.13089547,1.1214282,0.012546975,0.098000005
2014-1,Sonora,885.72229,3781.521,2014q1,8,43,99.104347,243.16667,0.31576371,0.092797229,0.90329588,0.001042666,0.086000003
2014-1,Tabasco,208.30812,3092.9839,2014q1,0,42.099998,94.664749,263.53333,0.28347945,0.054888525,1.6564421,0.016594206,0.142
2014-1,Tamaulipas,188.3531,6075.1841,2014q1,6,41.700001,100.6115,268.17667,0.29710287,0.080576436,1.2783265,0.017204933,0.132
2014-1,Tlaxcala,46.79348,305.20999,2014q1,4,41.599998,97.400047,244.49666,0.28778198,0.078945981,0.85245713,0.001594868,0.191
2014-1,Veracruz,630.54541,1768.908,2014q1,17,43.700001,101.68306,304.68668,0.23897259,0.028758841,0.51539863,0.009544418,0.15100001
2014-1,Yucatán,74.200447,306.43399,2014q1,7,40.200001,100.38832,256.78333,0.23416287,0.013452988,0.28491506,0.00864835,0.19700001
2014-1,Zacatecas,159.556,695.69702,2014q1,4,40.700001,96.381226,251.42,0.17316891,0.035291632,1.2294322,0.005133329,0.16700001
2014-2,Aguascalientes,230.16013,2062.915,2014q2,11,44.900002,108.92339,260.71667,0.31528392,0.041801075,1.7524903,0.003943498,0.063000001
2014-2,Baja California,295.08417,8759.3428,2014q2,13,43.799999,103.58266,277.49667,0.32795468,0.083174913,3.9486196,0.025682079,0.061000001
2014-2,Baja California Sur,43.667664,40.060001,2014q2,0,42.900002,101.01731,269.11334,0.34973964,0.027092965,3.2972139,0.010837186,0.096000001
2014-2,Campeche,46.02153,5994.1738,2014q2,0,41.900002,93.443649,389.31332,0.29625806,0.039218674,0.18824964,0.01904907,0.171
2014-2,Chiapas,-48.464603,410.31201,2014q2,0,40.700001,104.60913,252.92332,0.19026554,0.088254266,0.36827326,0.007531546,0.338
2014-2,Chihuahua,505.47397,11651.95,2014q2,7,43.700001,102.48737,262.63666,0.27088344,0.1022154,1.0488663,0.001362872,0.050999999
2014-2,Ciudad de México,399.63934,723.43103,2014q2,90,43.099998,103.55447,379.97,0.43249097,0.040666109,2.505528,0.018361705,0.085000001
2014-2,Coahuila,977.52075,8967.1768,2014q2,16,42.099998,104.11828,278.34332,0.24654914,0.058879508,1.4843113,0.006846455,0.088999994
2014-2,Colima,18.203533,60.543999,2014q2,3,40,101.62186,247.46001,0.29453176,0.062023457,1.2094574,0.008457744,0.115
2014-2,Durango,-17.798569,482.17099,2014q2,12,42,101.90752,226.22333,0.21753725,0.098594741,1.521913,0.010891279,0.138
2014-2,Estado de México,614.96893,5779.3931,2014q2,38,44.299999,102.97592,286.13333,0.27435946,0.057875528,1.3049726,0.015493761,0.108
2014-2,Guanajuato,499.11661,4141.9639,2014q2,41,42.400002,101.27249,240.67667,0.21078625,0.089877176,1.3917082,0.001561573,0.117
2014-2,Guerrero,183.92529,120.872,2014q2,3,42.5,104.24869,247.12666,0.22310491,0.16055666,0.91932097,0.012697804,0.153
2014-2,Hidalgo,-152.05022,462.76001,2014q2,13,40.299999,104.23637,254.64,0.24288309,0.067997993,0.74339774,0.00845571,0.20100001
2014-2,Jalisco,25.440817,4557.207,2014q2,73,40.700001,104.42627,290.95001,0.30239767,0.056732209,0.98821381,0.021466241,0.093000002
2014-2,Michoacán,-76.791595,260.39499,2014q2,15,37.900002,107.87399,254.02666,0.18776108,0.14430789,0.99063641,0.019080224,0.17
2014-2,Morelos,55.681396,921.19397,2014q2,7,42.200001,101.62247,294.65332,0.29333204,0.1124293,2.5800676,0.060173425,0.112
2014-2,Nayarit,21.215504,31.575001,2014q2,2,39.599998,104.27846,226.83333,0.27617645,0.049233913,0.29290005,0.000834473,0.154
2014-2,Nuevo León,447.86609,7889.3442,2014q2,62,42.900002,103.30183,324.08667,0.24608588,0.050554147,0.73633215,0.020381514,0.07
2014-2,Oaxaca,308.80704,388.897,2014q2,17,40.900002,103.72065,239.28667,0.19396456,0.094404219,0.68091549,0.008285477,0.20799999
2014-2,Puebla,3.0739627,2935.9819,2014q2,19,40.400002,102.28001,265.90668,0.25320673,0.03494669,1.4088089,0.005062371,0.20200001
2014-2,Querétaro,79.754326,2362.957,2014q2,14,44.299999,104.8586,325.06665,0.29659948,0.037042395,1.995215,0.00050743,0.051999997
2014-2,Quintana Roo,0.27797407,2.161,2014q2,3,45,102.41158,223.81334,0.32149854,0.080038888,2.1590819,0.055764802,0.105
2014-2,San Luis Potosí,289.90857,2128.7051,2014q2,11,41.200001,103.63286,272.90668,0.20611803,0.03009224,0.46716369,0.008073528,0.17299999
2014-2,Sinaloa,62.260933,202.537,2014q2,10,39.799999,99.858299,217.27666,0.31078386,0.13230038,1.0282886,0.007782375,0.112
2014-2,Sonora,181.21265,4037.824,2014q2,8,42.400002,107.13918,246.2,0.3166486,0.095242518,0.93926437,0.002424355,0.096000001
2014-2,Tabasco,-26.618433,3036.092,2014q2,0,41.5,99.624763,265.91333,0.28644699,0.067476329,1.882547,0.015702039,0.15000001
2014-2,Tamaulipas,331.78146,7046.5088,2014q2,5,41.200001,99.956055,272.19,0.28952107,0.11779439,1.2048193,0.01115044,0.126
2014-2,Tlaxcala,67.292267,336.10901,2014q2,9,40.700001,100.56195,241.27667,0.2837064,0.067546091,0.80022251,0.00238398,0.21100001
2014-2,Veracruz,-5.1910958,2130.1121,2014q2,18,43,100.57417,296.03665,0.23563282,0.03735178,0.59286546,0.010027323,0.153
2014-2,Yucatán,1.0124669,317.59601,2014q2,4,39.799999,100.9814,259.37668,0.2346002,0.011493702,0.29261049,0.007183564,0.199
2014-2,Zacatecas,113.02248,877.901,2014q2,1,40,104.92383,252.27333,0.17289616,0.030096488,1.0905174,0.014087718,0.17799999
2014-3,Aguascalientes,154.6508,2259.834,2014q3,5,46.200001,109.89001,263.20334,0.32646319,0.046367863,1.8704325,0.00785896,0.063000001
2014-3,Baja California,180.60187,8778.1621,2014q3,16,44.400002,103.78365,276.94666,0.33031318,0.087221299,4.062477,0.018316472,0.058000002
2014-3,Baja California Sur,3.2134922,46.115002,2014q3,0,42,98.767357,271.00668,0.34837431,0.032260101,2.9706177,0.005376684,0.091000006
2014-3,Campeche,89.821495,5705.0259,2014q3,0,43,89.032936,394.77332,0.29816422,0.033485507,0.18640266,0.012278019,0.17299999
2014-3,Chiapas,-2.082375,352.952,2014q3,2,42.200001,104.00249,254.89999,0.19337285,0.080075915,0.38209301,0.010009489,0.35799998
2014-3,Chihuahua,307.1059,11576.001,2014q3,11,43.700001,102.74662,263.54333,0.25621015,0.092440139,1.1538704,0.000815648,0.046999998
2014-3,Ciudad de México,783.24469,727.66699,2014q3,190,43.400002,101.48921,379.74667,0.43338349,0.036518581,2.4428,0.019499119,0.093999997
2014-3,Coahuila,25.885406,8825.8496,2014q3,14,43.599998,104.9576,283.33002,0.25536439,0.057676643,1.4589801,0.005801792,0.086000003
2014-3,Colima,26.274172,82.204002,2014q3,1,40.900002,100.52304,255.64333,0.29767564,0.04631007,1.2854553,0.005613342,0.112
2014-3,Durango,39.246277,502.41501,2014q3,12,42.400002,103.66546,229.95667,0.2181109,0.080612612,1.6539878,0.002286883,0.13
2014-3,Estado de México,187.73271,6003.1328,2014q3,55,45.200001,102.52412,287.59,0.27591509,0.061136838,1.2428556,0.012972061,0.11399999
2014-3,Guanajuato,27.277506,4523.1528,2014q3,43,42.900002,105.2789,240.20665,0.2149016,0.094013958,1.4633628,0.001385104,0.139
2014-3,Guerrero,116.70933,132.11301,2014q3,1,43.900002,102.66075,254.55,0.2242424,0.14537173,0.96238335,0.008451844,0.168
2014-3,Hidalgo,-15.262363,464.63699,2014q3,24,42,105.36278,256.27667,0.24823269,0.062514337,0.84078265,0.011589736,0.192
2014-3,Jalisco,309.1882,4895.2061,2014q3,130,41.799999,104.67758,292.98334,0.29961884,0.050700244,1.0024126,0.011719654,0.086000003
2014-3,Michoacán,74.38887,292.08899,2014q3,15,39,101.29999,258.76999,0.19300163,0.11908681,0.87848416,0.004159282,0.161
2014-3,Morelos,36.825497,1025.958,2014q3,11,42.700001,98.148827,293.02667,0.29784268,0.10471965,2.7074502,0.035783596,0.116
2014-3,Nayarit,7.6598969,32.380001,2014q3,2,40.099998,102.9389,232.91333,0.27561495,0.04152441,0.2815355,0,0.15800001
2014-3,Nuevo León,-192.87944,8273.5,2014q3,67,43.099998,103.42014,324.09668,0.24022815,0.045193483,0.81308454,0.019112662,0.07
2014-3,Oaxaca,-26.84721,355.26901,2014q3,8,41.299999,99.526909,242.25667,0.19263512,0.088481138,0.66423515,0.003007857,0.22700001
2014-3,Puebla,211.75523,2540.7971,2014q3,32,41.900002,101.92126,269.77335,0.24676606,0.038439492,1.0885218,0.007981082,0.192
2014-3,Querétaro,159.50961,2318.6819,2014q3,17,44.799999,108.56547,325.32001,0.29232836,0.059647202,2.0537847,0.000505485,0.050999999
2014-3,Quintana Roo,1.51238,3.911,2014q3,5,44.599998,102.67825,225.81334,0.31758681,0.071631934,2.0174156,0.038420763,0.105
2014-3,San Luis Potosí,82.79789,2196.4341,2014q3,14,42,101.93468,277.42334,0.20920031,0.026359288,0.3887995,0.005125417,0.171
2014-3,Sinaloa,31.773842,206.215,2014q3,7,41,98.230789,220.60666,0.3179037,0.088452347,1.222803,0.01080334,0.101
2014-3,Sonora,-48.859634,3864.6731,2014q3,13,42.799999,99.580147,252.21666,0.31703416,0.065224434,0.92384027,0.000690206,0.086000003
2014-3,Tabasco,68.155212,2892.4319,2014q3,0,44.299999,101.25848,268.18332,0.29276961,0.058411439,1.9406988,0.018200666,0.13600001
2014-3,Tamaulipas,25.577681,7032.1431,2014q3,12,41.400002,103.06482,273.33334,0.29046205,0.096921103,1.2596892,0.01510829,0.117
2014-3,Tlaxcala,-0.50621378,324.12701,2014q3,4,41.599998,104.38066,243.89667,0.28233692,0.08076393,0.75696391,0.000791803,0.19700001
2014-3,Veracruz,65.549202,1730.573,2014q3,23,43.099998,97.787102,310.71332,0.2401236,0.031274521,0.60885242,0.006880395,0.177
2014-3,Yucatán,19.117764,377.966,2014q3,14,40.900002,103.79801,258.78,0.23542905,0.012887797,0.3641996,0.002863955,0.17799999
2014-3,Zacatecas,472.53134,782.14203,2014q3,5,40.5,112.45077,261.63333,0.17098878,0.038978607,1.2038639,0.011501884,0.18200001
2014-4,Aguascalientes,52.195675,2124.6399,2014q4,8,46,115.06303,260.50333,0.32509783,0.057954534,1.7613479,0.004699016,0.064999998
2014-4,Baja California,381.79684,10529.171,2014q4,36,44.400002,107.26338,278.29333,0.33388376,0.08486869,3.6945399,0.017668908,0.055999998
2014-4,Baja California Sur,65.349533,47.141998,2014q4,0,43,103.48251,275.55667,0.35650387,0.060023769,3.2026016,0.018674062,0.079999998
2014-4,Campeche,44.967178,4439.0332,2014q4,3,42.599998,96.759018,394.98666,0.30074057,0.046699981,0.19458325,0.008895234,0.17200001
2014-4,Chiapas,-8.96455,320.81201,2014q4,19,42.200001,107.80138,255.12999,0.1972238,0.071952949,0.35899726,0.006139985,0.36099997
2014-4,Chihuahua,339.10925,12111.682,2014q4,16,44.599998,107.51844,262.28333,0.26179117,0.096003489,1.048716,0.000271196,0.045000002
2014-4,Ciudad de México,1627.6112,607.86401,2014q4,120,43.400002,107.53365,377.09668,0.43097091,0.047477988,2.3652159,0.017480019,0.10399999
2014-4,Coahuila,330.45248,9141.3594,2014q4,25,43.299999,106.62386,281.89999,0.25895217,0.069073227,1.2610117,0.004423409,0.079999998
2014-4,Colima,26.00774,73.223,2014q4,5,41.299999,105.07645,250.53334,0.303819,0.048899688,1.2141094,0.001397134,0.12
2014-4,Durango,21.785444,475.26401,2014q4,5,42.400002,107.24358,226.69,0.21950735,0.087246503,1.5670155,0.002851193,0.14300001
2014-4,Estado de México,1698.8799,5776.376,2014q4,46,45.299999,107.32795,284.15335,0.2787998,0.059409722,1.1960918,0.013880217,0.119
2014-4,Guanajuato,232.32195,4717.1851,2014q4,37,43.400002,111.70068,237.69667,0.2086681,0.099344863,1.4780788,0.000863868,0.133
2014-4,Guerrero,2.6087542,95.117996,2014q4,0,43.5,109.26051,247.58334,0.2322285,0.13980336,1.0655436,0.01125178,0.14899999
2014-4,Hidalgo,1.4470793,429.20499,2014q4,31,41.900002,111.58813,254.03667,0.24621546,0.059166377,0.84233313,0.007001938,0.183
2014-4,Jalisco,672.19659,5057.9048,2014q4,147,41.599998,111.16227,291.81,0.29914129,0.052834737,0.90403279,0.015367796,0.092
2014-4,Michoacán,92.161407,266.414,2014q4,24,39.5,107.65437,255.14667,0.19426809,0.11406396,0.80893631,0.001529593,0.156
2014-4,Morelos,14.337704,954.36603,2014q4,6,43.400002,109.17931,289.79999,0.29828227,0.10282615,2.5003541,0.029378898,0.108
2014-4,Nayarit,29.587559,25.403,2014q4,0,39.799999,111.34287,230.38333,0.27216989,0.02975755,0.3058415,0,0.16700001
2014-4,Nuevo León,497.17035,8546.7451,2014q4,67,43.400002,108.50495,323.47,0.24588993,0.047808258,0.72009949,0.020432575,0.066
2014-4,Oaxaca,-5.6352758,312.38199,2014q4,12,41.5,105.01017,240.25667,0.19666936,0.064561333,0.60707674,0.006255943,0.219
2014-4,Puebla,312.38577,2723.9419,2014q4,29,41.299999,105.37175,270.67334,0.24690998,0.039803399,0.96129271,0.010235161,0.2
2014-4,Querétaro,204.73492,2387.1919,2014q4,22,44.900002,114.35403,323.32666,0.29571036,0.054889329,2.1910411,0.000503572,0.050000001
2014-4,Quintana Roo,63.806946,1.1160001,2014q4,3,45.299999,106.04933,221.91333,0.32129285,0.083393345,2.0337633,0.027797782,0.096999995
2014-4,San Luis Potosí,289.22766,2178.3259,2014q4,19,42.099998,106.87474,274.01001,0.21724814,0.025933014,0.2162302,0.005113552,0.16299999
2014-4,Sinaloa,55.247269,181.48199,2014q4,17,41.400002,110.63503,214.73,0.32457867,0.11183938,0.90953708,0.013137758,0.105
2014-4,Sonora,-24.746622,3927.866,2014q4,20,43.299999,104.0379,250.2,0.31207985,0.084600797,0.85770077,0.004814679,0.083999999
2014-4,Tabasco,-8.3198328,2273.958,2014q4,3,42.700001,104.85149,265.96667,0.30200243,0.068813883,1.7980266,0.008443421,0.13699999
2014-4,Tamaulipas,178.1031,7244.1592,2014q4,12,41.900002,101.64737,273.20999,0.29846397,0.095220254,1.3299569,0.010516864,0.123
2014-4,Tlaxcala,7.1334009,313.09,2014q4,2,42.099998,110.00023,238.66,0.28138605,0.058390706,0.77880576,0.000789064,0.18700001
2014-4,Veracruz,580.25964,1613.202,2014q4,34,42.799999,101.78948,300.51666,0.23015705,0.029341558,0.53451577,0.005493739,0.183
2014-4,Yucatán,-8.3091679,420.48001,2014q4,40,41.799999,109.79237,257.99332,0.24384257,0.011894233,0.41249199,0.008563848,0.18000001
2014-4,Zacatecas,13.803982,731.00702,2014q4,12,40,113.34415,255.57666,0.17985201,0.054204138,1.1682586,0.012753914,0.175
2015-1,Aguascalientes,480.772,2118.625,2015q1,29,45.400002,110.70934,275.16,0.32490459,0.043710046,2.0973017,0.005463756,0.063000001
2015-1,Baja California,303.49551,7369.3872,2015q1,39,44.5,103.92176,285.76001,0.3326529,0.071568909,3.355081,0.014429215,0.050000001
2015-1,Baja California Sur,56.1576,34.033001,2015q1,0,42.900002,114.5136,284.19333,0.35379621,0.055598801,2.840834,0.013237809,0.079000004
2015-1,Campeche,125.87975,3147.2371,2015q1,2,42.700001,92.274742,404.96335,0.3028174,0.045415123,0.20381421,0.002215372,0.171
2015-1,Chiapas,83.764801,324.367,2015q1,0,42.299999,102.63588,264.14001,0.20250897,0.079949474,0.33911582,0.006694334,0.34099999
2015-1,Chihuahua,386.99509,9680.5615,2015q1,9,44.299999,101.36823,271.20001,0.25903741,0.091437083,1.1364709,0.000270524,0.040999997
2015-1,Ciudad de México,2953.8325,578.84302,2015q1,197,43.299999,103.01243,395.57001,0.42611724,0.043894273,2.1434848,0.017490005,0.091000006
2015-1,Coahuila,505.46213,8691.6924,2015q1,23,43.099998,100.64043,292.47665,0.2644569,0.058690923,1.2179214,0.001696269,0.078000002
2015-1,Colima,111.00426,65.600998,2015q1,8,41.599998,102.85101,256.75333,0.29908079,0.051471099,0.84857759,0.002782222,0.119
2015-1,Durango,59.168621,437.362,2015q1,17,41.799999,95.454407,236.51666,0.22031976,0.072236333,1.4373324,0.007394271,0.141
2015-1,Estado de México,1055.2198,5195.9839,2015q1,101,44.5,101.6218,297.62668,0.28395271,0.054180717,2.561514,0.0238419,0.126
2015-1,Guanajuato,502.06967,4926.147,2015q1,88,45,106.24099,248.29001,0.20585725,0.094139359,1.3782968,0.000344833,0.13
2015-1,Guerrero,68.692192,94.084,2015q1,1,44.099998,102.38765,258.26666,0.23399347,0.16290629,0.930532,0.012077536,0.175
2015-1,Hidalgo,240.09766,489.87601,2015q1,33,42.5,103.89449,265.72333,0.24842614,0.053050251,0.86450967,0.004188178,0.18000001
2015-1,Jalisco,1191.9972,4543.5059,2015q1,248,41.099998,103.76834,301.69,0.29937708,0.053185777,0.81513537,0.024820029,0.098000005
2015-1,Michoacán,152.54237,207.026,2015q1,55,38.900002,103.57375,262.65668,0.19502616,0.10666346,0.82495133,0.003271885,0.15899999
2015-1,Morelos,251.82646,856.50897,2015q1,8,43.299999,103.2279,301.70334,0.29851213,0.14070082,2.7188212,0.025629519,0.118
2015-1,Nayarit,39.526447,18.389,2015q1,0,40.400002,112.64077,238.17999,0.27816969,0.027151174,0.33980107,0,0.17
2015-1,Nuevo León,1375.817,8186.9351,2015q1,109,42.900002,104.4333,334.78333,0.24616878,0.042103224,0.72227785,0.023917793,0.063000001
2015-1,Oaxaca,-131.30859,258.83701,2015q1,15,42.200001,102.36098,248.82666,0.19190802,0.11467176,0.7305016,0.008744034,0.22700001
2015-1,Puebla,265.66122,2461.2471,2015q1,22,41.900002,102.89181,278.10999,0.24557006,0.045212615,0.88658859,0.01085751,0.2
2015-1,Querétaro,325.50342,2341.6899,2015q1,18,44.799999,110.48491,336.06668,0.29582232,0.054682037,1.96755,0.00150501,0.055
2015-1,Quintana Roo,109.29852,12.887,2015q1,3,45.5,106.05453,231.69,0.31758812,0.076375363,1.8971898,0.025030582,0.098999999
