eda,p6b1,p6b2
29,3,21500
28, , 
77, , 
86, , 
55,7, 
53,7, 
29,3,4300
23, , 
28,7, 
35,2,12000
20, , 
14, , 
46,3,10750
43,3,4300
15, , 
15, , 
13, , 
60,2,7000
55, , 
24,2,8000
31,2,6400
56,3,4300
46,1,20000
27,3,4300
46,2,12600
57,3,6450
55,3,344
17,3,4300
58, , 
37,2,6000
37,3,4300
26,3,7740
36,3,6020
36,1,5000
13, , 
62,8, 
50,3,2150
45,2,15000
21, , 
17, , 
13, , 
50,8, 
42, , 
16, , 
14, , 
45,7, 
45,7, 
19, , 
16, , 
50,2,2150
28, , 
33,2,12000
48,3,9460
44,3,3010
44,4,1075
68, , 
44,2,10000
53, , 
42,8, 
16, , 
71, , 
36,2,8000
58,3,4730
84, , 
24,3,11180
33,7, 
42,3,8600
33,3,10750
28,2,6000
60, , 
39,7, 
43, , 
34,7, 
36,7, 
24,7, 
23,8, 
38,7, 
38, , 
14, , 
35, , 
47, , 
13, , 
50,3,3440
48, , 
19, , 
15, , 
72, , 
66, , 
38,3,5160
47, , 
64,3,3440
58, , 
22, , 
20,3,3440
15, , 
29,2,7000
67,1,20000
62,7, 
60, , 
29,7, 
25, , 
64,1,20000
62, , 
31,2,20000
74, , 
70, , 
42,2,14000
38, , 
17, , 
12, , 
57,3,6020
55, , 
35,3,6020
29,3,6450
25,3,6450
34,3,5590
36, , 
45,3,7740
48,7, 
43, , 
35,1,1500
16, , 
14, , 
56,3,10750
34,3,10750
35,3,12900
26,3,13760
31,3,6450
30, , 
44,3,6450
51,3,21500
26,2,7000
47,3,15050
27, , 
33,3,6450
59, , 
76,3,430
26,7, 
56,3,2150
36, , 
27,1,20000
28, , 
43,2,16000
50,3,4300
17,4,731
15, , 
41,2,11000
47,3,8600
41, , 
14, , 
43,3,8600
46, , 
27, , 
59,3,10750
45, , 
84,7, 
43, , 
58, , 
38,2,600
35, , 
28, , 
12, , 
63,3,12900
55, , 
34,3,5160
38,3,6450
14, , 
18,3,6450
12, , 
35,3,10750
40,7, 
40, , 
16, , 
14, , 
31, , 
32,2,10000
75, , 
64,7, 
30,7, 
31,7, 
29,2,7600
23, , 
33,2,8000
27, , 
53,3,8600
49, , 
27, , 
25, , 
27,3,8600
27,3,5160
13, , 
53,3,2150
44,3,2150
20,3,3010
19,3,3870
14,4,1290
12, , 
66, , 
40, , 
47,3,6450
23,3,6450
12, , 
90, , 
89, , 
80, , 
51,3,7310
40,2,6400
41,2,7000
15, , 
38,3,12040
19,3,9890
13, , 
31,2,9000
52,2,10000
52, , 
32,2,8000
40,2,10000
13, , 
43,4,6450
17,4,4300
34,2,8000
34,2,6000
38,7, 
36,3,4300
16, , 
35,4,3440
49, , 
40,7, 
36,7, 
17,3,4300
14, , 
72,3,860
63, , 
43,4,3096
14, , 
16, , 
42,3,1720
39,7, 
37,4,430
20,2,7800
16, , 
15, , 
42,3,5160
17, , 
26,1,2000
57, , 
59,3,2193
51, , 
51,2,20000
49, , 
71,3,430
39,7, 
37, , 
15, , 
35,3,10750
54, , 
37, , 
42,3,10750
16,3,3440
39,3,516
42,2,5600
52,2,7000
54,7, 
52,3,3010
22, , 
17, , 
35,8, 
65, , 
63, , 
58,2,5000
54,2,10000
50,2,8000
42,3,6450
27, , 
31,5,19350
31, , 
42,2,10000
45,4,5160
18, , 
13, , 
39,3,4300
43,3,3870
17, , 
33,3,12900
32,2,6000
32,3,7740
30, , 
38,3,7740
38,7, 
16, , 
14, , 
44,2,6000
44,3,860
14, , 
62,3,6450
54, , 
30,2,10000
37, , 
45,3,10750
21, , 
77,3,8600
72, , 
41,2,13000
64,3,1720
60,3,4300
51,3,19350
50, , 
64, , 
65, , 
64, , 
42,7, 
12, , 
43,4,12000
25,2,7000
25,2,8000
44,7, 
54, , 
34,7, 
29,7, 
37,7, 
37,3,2580
17, , 
15, , 
27,4,9000
28, , 
12, , 
57,3,8600
52,3,6450
72, , 
33,3,6333
29, , 
26,7, 
66,3,3870
56,2,17000
31,2,18000
40, , 
54, , 
33,2,7600
14, , 
46,2,10000
47,2,2000
18,3,2580
12, , 
64,7, 
58,7, 
30,3,4300
16, , 
58,4,2150
33,2,6000
31, , 
28,4,6450
46,2,14000
34,3,5590
14, , 
12, , 
19,4,10320
36,8, 
42,3,10750
19, , 
39,3,10750
45,7, 
44,7, 
22,5,716
20,3,1935
18,3,860
67, , 
23, , 
79,4,750
41, , 
35,7, 
38,4,6000
36,3,4300
28, , 
45,3,10750
43,7, 
17, , 
35,7, 
18, , 
16,4,4300
54,1,6000
49,2,10000
25,2,5000
21, , 
25,3,3440
24, , 
55,3,6450
52, , 
29, , 
23, , 
13, , 
40,2,3000
33, , 
13, , 
34,3,6450
34, , 
27,3,5590
35,8, 
37, , 
37,3,5160
39, , 
19, , 
13, , 
48,8, 
47,8, 
13, , 
12, , 
43,1,12000
40,1,5000
40,8, 
37, , 
15, , 
28,2,5000
22, , 
41,3,3870
40, , 
18,3,2580
80, , 
25, , 
25, , 
40,2,4000
27, , 
13, , 
58,6,6880
46, , 
75, , 
68, , 
55,4,1032
55,3,1505
24,4,1032
74, , 
69, , 
18, , 
64,4,9000
68, , 
42,2,5000
43,4,3440
14, , 
42,2,10000
41,3,2150
68, , 
55,2,5000
56, , 
25, , 
21, , 
36,3,5590
40,2,9000
70, , 
19, , 
60, , 
54,2,6000
17, , 
82, , 
79, , 
30,3,3440
28, , 
31,3,4300
24,2,3800
49,2,9000
19, , 
14, , 
75, , 
22,4,6450
23,3,6450
35,2,4000
34,2,12000
72, , 
22,2,3600
41,4,3600
59,7, 
25,7, 
33, , 
65,3,645
59, , 
30,1,5000
31,2,8000
31,2,3000
62, , 
37,7, 
32,3,1376
15, , 
14, , 
70, , 
64, , 
42,8, 
68, , 
69, , 
48,1,4000
57,7, 
32, , 
56,7, 
27, , 
52, , 
33,4,645
72, , 
51, , 
23, , 
23,2,10000
23, , 
35,2,6000
36,3,8600
17, , 
14, , 
54, , 
77, , 
73, , 
49, , 
47, , 
22, , 
30,2,3700
67, , 
66, , 
35, , 
18, , 
54,2,14000
45, , 
45,7, 
41, , 
17, , 
15, , 
13, , 
19, , 
22, , 
40,3,2150
13, , 
39,2,10000
37,2,18000
58,3,3440
57, , 
31,2,14000
24,2,6000
51, , 
77, , 
81, , 
32, , 
28, , 
36, , 
15,3,3225
14,3,3010
50,3,4300
51, , 
19,2,5000
20, , 
46,3,3870
42, , 
16, , 
33,7, 
31, , 
16, , 
34,7, 
38,3,1720
65, , 
46,2,4000
15, , 
14, , 
23,3,5160
26, , 
49,4,7500
49,3,3010
16, , 
73, , 
72, , 
48,3,4300
48, , 
19,5,3000
15, , 
25,3,4300
55,3,2150
44,4,3225
18, , 
40,2,8000
41, , 
20, , 
13, , 
32,3,12900
25,2,4000
81, , 
79, , 
57,4,2400
45,3,6450
44,4,2150
21,3,3655
16, , 
14, , 
12, , 
64, , 
59, , 
29,3,3440
32,4,1290
32,2,5200
37,2,14000
27, , 
34,4,9000
34, , 
16, , 
14, , 
12, , 
60, , 
62,3,3440
12, , 
64, , 
38,3,3440
37,2,1800
70, , 
60, , 
45,4,9030
42,4,10320
29,2,3400
45,3,4300
31, , 
16, , 
14, , 
12, , 
48,3,2580
13, , 
40,2,12000
34, , 
71,2,5000
61, , 
31, , 
33, , 
44,3,3440
39, , 
58,4,6000
56, , 
35, , 
27,2,2000
32,3,3870
28, , 
30,2,4000
32, , 
42,6,4730
35, , 
87, , 
88, , 
51,4,2580
48,3,6450
45,2,9600
23,4,2580
17, , 
58,3,3870
13, , 
42,2,15000
15, , 
66,4,860
19, , 
39,4,5375
41,5,10000
37,2,1000
15, , 
13, , 
52,4,1935
54, , 
32,4,3870
58, , 
40,2,10000
12, , 
49,3,1720
46, , 
35, , 
16, , 
54,2,1000
23,2,2000
18,2,2200
13, , 
19,4,2580
17, , 
12, , 
42,4,1032
12, , 
26,4,3096
24, , 
34,2,9000
38, , 
41,2,3800
27,1,400
21,3,7500
24,2,4200
32,4,3440
28,3,5160
47,3,1075
56,4,516
62,3,5160
60,7, 
40,2,8000
30,3,1290
20,1,3600
18,2,3600
51,2,13000
51,3,4300
17, , 
17, , 
37,8, 
35,3,10750
30,3,4300
26, , 
24,2,3600
20,3,4300
18, , 
57, , 
56, , 
33, , 
23, , 
22,2,4000
24,3,10750
19, , 
31,2,7200
26, , 
55,4,2580
67, , 
28,4,3870
48,4,7740
21,2,3000
27,3,4300
50,2,3200
42, , 
18, , 
38,2,4000
21,3,4300
17, , 
15, , 
12, , 
32,3,8600
46,1,5000
45,3,4300
30, , 
17,4,5160
69, , 
46,4,5160
26,2,3600
24,3,4300
21, , 
38, , 
24,3,5160
23,3,7740
22, , 
62, , 
62, , 
66, , 
67, , 
16, , 
48,2,4000
36,2,3000
14, , 
27,4,3870
25, , 
36,8, 
35,7, 
44,1,4000
24, , 
54,3,2150
61, , 
59, , 
96, , 
68, , 
20,3,4300
22,3,4300
22,3,4300
18, , 
19,3,4300
73, , 
41,3,1720
22, , 
54,3,1720
50,2,2400
78, , 
57,3,4300
36,2,10000
32, , 
45,3,6450
30, , 
33,4,3870
29, , 
35,2,6000
23, , 
40,3,4300
26, , 
23,3,4730
26, , 
70, , 
73, , 
39,2,14000
40,1,5000
14, , 
97, , 
55,4,12900
58,4,12900
84, , 
25, , 
21, , 
55, , 
20, , 
32,3,15480
20, , 
48,2,3472
20,4,2580
23, , 
82, , 
26,3,2580
63, , 
46,3,3870
15, , 
22,3,1720
54,3,6450
52, , 
33, , 
28,3,860
91,4,900
63,2,300
31,2,5300
40,2,8400
38,3,4300
36,4,1720
14, , 
13, , 
20,3,3870
68, , 
28, , 
28,2,7000
29,2,11000
69,4,172
13, , 
17, , 
34,3,1935
41, , 
20,3,5160
24,2,5000
22,2,3600
51,2,7000
50,1,15050
51,3,3440
26,4,5160
22, , 
18,4,1075
21,2,3600
54,3,4300
50, , 
32,2,9000
31, , 
82, , 
75, , 
39,2,4000
47,2,8000
17, , 
46,7, 
22, , 
16, , 
21,2,2000
64,3,3440
44, , 
46,2,5000
24, , 
18,2,3000
67, , 
59, , 
40,5,7270
41,2,5000
33,3,3600
28, , 
43,3,8600
16, , 
47,3,3000
47,4,12900
41, , 
13, , 
59, , 
60,4,1290
24, , 
26,2,14000
37,4,3000
43, , 
18, , 
12, , 
45,4,6450
39,3,3010
18,3,4300
16, , 
71,4,860
47,4,3000
80, , 
70, , 
63, , 
48,3,9460
35,3,5160
13, , 
78, , 
49,3,4042
33,4,1290
27, , 
41, , 
48,2,3200
34, , 
21, , 
76, , 
71, , 
53,4,2580
27, , 
28,3,3010
30,2,4000
29,2,5000
12, , 
57,4,3225
58,4,3870
29,2,4000
13, , 
57,3,6450
53, , 
26,2,5000
22,3,5160
16, , 
54, , 
24, , 
48,2,8000
41,2,12000
16, , 
13, , 
48,3,6450
33,3,3870
12, , 
58, , 
62,4,4300
38,3,2580
14, , 
12, , 
30,3,2580
18,3,2193
52,3,8600
27, , 
31,2,7000
32, , 
19, , 
67, , 
61, , 
37,3,6450
66, , 
37,2,10000
48,7, 
53,3,17200
40, , 
56,1,15000
52,2,10000
26, , 
24, , 
55, , 
55,2,7000
57, , 
53,4,2580
69,2,34000
39,2,18000
54,2,10000
41,2,18000
12, , 
51,8, 
50,8, 
17, , 
38,4,3000
37, , 
14, , 
18,2,1700
15, , 
31,3,5590
25,2,2000
19, , 
32,3,3010
33, , 
16,3,2150
14, , 
12, , 
50,5,1092
41,3,5590
17,1,300
15,1,300
13,1,700
48,3,5160
45,2,4000
25,2,3000
20, , 
56,3,6450
59, , 
21, , 
46,2,7000
20, , 
16, , 
35,2,8000
37, , 
34,2,3600
51,4,3870
13, , 
20, , 
22,3,8600
41,2,9600
16,3,1935
36,1,20000
34, , 
13, , 
56, , 
60, , 
30,2,12000
28,2,12000
16, , 
70, , 
42,2,11600
25, , 
24, , 
20, , 
40,3,4300
37,1,5000
20, , 
19, , 
29,2,3400
29, , 
35,2,2600
20,3,3440
34,3,3010
31,2,11000
12, , 
60,4,2580
59,5,10000
52, , 
90, , 
52, , 
29,7, 
54,4,1290
55, , 
55,3,1000
51, , 
30,2,5000
29,3,1080
22, , 
79,5,12500
24, , 
13, , 
40,4,2580
15,4,2064
25, , 
29,4,7740
60,4,2580
46,4,2580
70,4,1500
17, , 
37,3,8600
37, , 
33, , 
42,3,7740
45,2,2400
15,3,4300
19,3,4300
39,4,3000
43,4,6000
20, , 
23, , 
23, , 
27,3,4300
18, , 
15, , 
70,3,6450
58, , 
35,2,8000
32,2,10000
18, , 
43,7, 
43,7, 
24, , 
20, , 
46,2,10000
47, , 
16, , 
12, , 
44,4,1500
46,4,3000
21, , 
41,7, 
25, , 
24,7, 
42,3,4300
41,1,1000
22, , 
20, , 
19, , 
16, , 
55,2,4400
34,3,2150
16,2,1800
14, , 
12, , 
70, , 
54,3,1075
48,2,3800
58,7, 
49,7, 
43,6,21500
44, , 
14, , 
12, , 
86, , 
83, , 
65, , 
40, , 
30,2,6000
32,2,9000
60,6,1290
55,4,2580
23,3,3870
39,4,3870
16,4,3000
14, , 
46, , 
25, , 
17, , 
14, , 
81, , 
46, , 
48,3,2150
23,2,5000
16, , 
52,2,28000
46, , 
61, , 
31, , 
42,7, 
20,3,4300
27,3,4300
36,4,4500
34,4,9000
18, , 
17, , 
14, , 
34,2,3600
26,3,3870
24, , 
25,3,3440
23,3,4300
21,1,3000
45,2,10000
38, , 
19, , 
14, , 
13, , 
31,2,10000
55,3,3870
14, , 
24,3,3010
26,2,5000
64,5,333
58, , 
40,4,3000
47,3,6450
31, , 
26,3,3440
28, , 
49,2,3200
40, , 
23,2,3000
20,5,1900
57,4,6000
59,2,6000
39, , 
40, , 
63, , 
38,4,7740
15, , 
51,2,12000
49,2,13000
20, , 
14, , 
52,3,6450
50, , 
14, , 
14, , 
31,3,6450
26, , 
35,3,6450
33,2,8000
12, , 
56,4,3000
66, , 
23,2,6000
16, , 
45,1,20000
44,1,3000
54,3,3870
50,3,2580
17,3,2580
40,1,5700
39,2,9000
64,4,3000
42, , 
43, , 
52,3,5160
34, , 
20,3,3978
47,1,6000
47, , 
22, , 
16, , 
12, , 
68, , 
66, , 
22,3,4300
24,4,516
25, , 
25,4,5160
48,7, 
39, , 
12, , 
50,3,1720
18,2,2000
32, , 
25,3,6450
15, , 
32, , 
42,3,5590
15, , 
48,7, 
43, , 
20, , 
16, , 
55,3,3870
32, , 
67, , 
64, , 
18,2,3000
57, , 
29,2,4000
20,2,3800
77, , 
65,2,7600
32, , 
31,7, 
12, , 
52,3,10750
43,4,9030
18, , 
13,4,430
81, , 
63, , 
44,4,5375
22,1,300
24,2,4000
18, , 
44,2,8000
34,2,6000
17, , 
15, , 
43,3,3440
36,3,3440
16, , 
80,3,860
65, , 
34,2,6000
53,4,2838
52,8, 
71, , 
45, , 
23,2,5000
36, , 
66, , 
29,3,4300
54,4,3225
14, , 
46,2,1400
20, , 
17,4,387
86, , 
54,4,3870
40, , 
18,3,4300
14, , 
24,3,5160
25,3,4300
45,2,9000
45, , 
23, , 
40,3,1290
20,3,3010
16, , 
44, , 
72, , 
30, , 
37,3,4300
47,2,3600
12, , 
30,2,3200
74,3,1290
70, , 
15, , 
25,4,4500
22, , 
21,4,3225
55,3,4300
45, , 
24, , 
45,7, 
29, , 
25, , 
27,3,1000
70,4,7740
27,3,12900
44,4,5160
34, , 
17, , 
85, , 
22,4,5160
20, , 
54, , 
65, , 
86, , 
27,4,3870
41,3,1935
21, , 
21,4,4500
61, , 
45,2,1000
23,3,4300
51,2,20000
50,2,8000
31,7, 
28,2,6400
40,7, 
41,3,8600
17,5,602
66, , 
33,2,7000
46,2,22000
46, , 
25,2,18000
23, , 
50,4,38700
45, , 
18, , 
57,4,3000
37, , 
63, , 
25, , 
69,4,900
38, , 
70, , 
60, , 
33,3,3870
30,7, 
23,4,2150
31,3,3870
44,2,8000
19, , 
16, , 
43,2,5000
40,4,1500
12, , 
68, , 
58, , 
16, , 
57, , 
70, , 
24, , 
22, , 
24, , 
63, , 
59, , 
26,2,22000
54, , 
30,3,4300
30,4,2150
26,4,1500
32,3,4300
32, , 
21,3,3870
21, , 
59,6,753
35, , 
14, , 
32, , 
28,4,2100
35,3,7740
31,3,3096
14, , 
59,4,4500
25,3,5160
19, , 
42,2,7000
47, , 
24,2,5000
20, , 
17, , 
28,5,2580
64, , 
34,7, 
31,8, 
12, , 
54,1,1500
39,2,6000
33,4,860
61, , 
59,3,5160
35,3,15050
22, , 
34, , 
28,3,17200
16, , 
12, , 
31,3,4300
29, , 
84, , 
77, , 
81, , 
53, , 
46,3,8600
34,4,4300
13, , 
59,4,1720
71,3,8600
39,3,12900
38, , 
32,2,12000
38,3,2580
17, , 
16, , 
37, , 
36,4,5418
58, , 
71, , 
33, , 
75, , 
64,4,1935
34,3,6450
38, , 
15, , 
13, , 
47,3,7740
48, , 
25,3,6450
19, , 
14, , 
39,3,10750
25,3,7310
52, , 
22, , 
42, , 
47,3,5160
84, , 
44, , 
14, , 
15, , 
20, , 
23, , 
73,3,6450
15, , 
33,4,4730
77, , 
74, , 
22, , 
30,2,8000
63,3,4730
61, , 
38,2,12000
30, , 
43,3,15910
45,2,6400
14, , 
57,3,10750
47,2,7800
13, , 
46,7, 
50, , 
22,7, 
16, , 
35,3,16770
27, , 
22,3,5160
12, , 
29,3,4300
36,2,10000
56, , 
54, , 
61, , 
59, , 
15, , 
62, , 
27,7, 
25, , 
33, , 
27,2,17000
25, , 
74, , 
36,3,5160
36, , 
37,3,10750
36, , 
14, , 
71,1,1000
64, , 
56, , 
22, , 
40,7, 
33,2,17000
40,2,14000
71, , 
13, , 
15, , 
36,3,12900
39, , 
18, , 
14, , 
29,3,6450
19, , 
21,3,6020
27,3,8600
72,4,2580
18,3,4730
50,2,6000
32,2,9000
29,7, 
76, , 
76,2,20000
71, , 
68, , 
71, , 
63, , 
60, , 
29,3,6450
30, , 
13, , 
43,2,4500
15, , 
48,3,8600
42,2,6000
48,2,7000
46,3,4300
14, , 
36,2,6400
26, , 
50,3,4300
49, , 
82, , 
20,3,3225
46,1,20000
46, , 
22, , 
18, , 
88, , 
76, , 
26,5,7525
25,7, 
68,7, 
64, , 
42,7, 
34,7, 
18, , 
43,3,10750
40,7, 
17, , 
15, , 
54,2,4000
43,3,6450
26,3,8600
25,3,5160
22,2,4000
19,2,3200
37,3,8600
30, , 
16,4,5160
78, , 
52,3,6450
47, , 
24,3,6450
19, , 
71, , 
70, , 
33, , 
43,3,8600
40, , 
20, , 
17,3,4300
15,4,860
12, , 
61, , 
50, , 
28,3,6450
25, , 
58, , 
77, , 
62,7, 
28,1,3121
74,4,5160
64, , 
62, , 
57, , 
24,3,4300
21, , 
26, , 
66, , 
73, , 
70, , 
24,3,8600
22, , 
31,3,5590
32,3,17200
33, , 
15, , 
46,3,12900
39,2,3600
21,3,5160
17,3,6450
13, , 
61,3,4300
27,2,3400
28, , 
48,3,6450
40,3,3440
78, , 
79,3,6450
78, , 
51, , 
26, , 
19, , 
43,3,4300
38,3,5160
16,3,5160
44,3,5590
18,3,8600
14, , 
30,3,6450
29,3,4730
45, , 
19, , 
46,2,7000
43,2,10000
19, , 
49, , 
19,3,4730
30,7, 
30,3,21500
64, , 
60, , 
30,1,10000
47,2,16400
23,7, 
18, , 
34,3,17200
29,4,1720
12, , 
47,2,16600
21, , 
17, , 
15, , 
56,2,20000
54, , 
56, , 
56, , 
61,1,3000
55,7, 
31,2,16000
35,2,8000
52, , 
51, , 
24, , 
55,7, 
55, , 
29,3,7740
56,3,8600
17, , 
54, , 
73, , 
66, , 
72, , 
43,3,8600
17, , 
15, , 
20,4,5160
31,3,4300
33,3,5160
59,4,860
59,3,6450
33, , 
60,1,24000
53,1,24000
27,1,7000
59, , 
43,1,10000
12, , 
40,3,7740
38,3,4730
18, , 
28,3,4300
36, , 
14, , 
18,3,3440
25,3,7310
21, , 
41,3,10750
18, , 
13, , 
31,3,8600
28,3,1290
41,1,15000
36,1,15000
15, , 
75, , 
34,3,3440
16, , 
14, , 
50,3,3010
58,3,5160
29,3,3956
29,3,5160
32,3,5160
38,1,15000
39, , 
71, , 
36,7, 
63,7, 
63,7, 
40, , 
40,3,4730
16, , 
52,3,2580
23,3,8600
20, , 
28,2,12000
43, , 
52,7, 
25, , 
16, , 
51, , 
35,3,8600
25, , 
79, , 
75, , 
30,3,6880
25,1,15000
23, , 
56,8, 
51, , 
22, , 
64,4,4128
60, , 
35,3,4300
33, , 
12, , 
54,3,9030
53, , 
25,3,8170
17, , 
30,2,4200
12, , 
77, , 
69, , 
68, , 
62, , 
39,7, 
27, , 
69, , 
41,2,10400
22, , 
75, , 
63, , 
39,3,2580
12, , 
51,3,5160
21,3,8600
43,7, 
60, , 
28, , 
48,3,12900
47, , 
19, , 
18,7, 
12, , 
32,3,12040
29,4,3010
60,1,14000
22,3,8600
22, , 
56,4,2580
27,3,5160
31, , 
43,3,6450
40, , 
53, , 
56, , 
47,3,10750
52, , 
24,3,6450
21, , 
29, , 
34,7, 
38,2,8000
82,7, 
84, , 
35,3,6450
35,3,5160
14, , 
50,3,6450
33, , 
14, , 
13, , 
31,3,13760
28,1,1000
36,3,6450
36, , 
49,3,4300
25,4,6020
52,1,8000
54, , 
26, , 
72, , 
66, , 
54,3,3870
25, , 
20, , 
52,3,4300
57, , 
27,1,300
40,7, 
37,1,9000
48,3,6020
21,3,6020
54, , 
22,3,5160
29, , 
27, , 
78,3,6450
55, , 
46,3,4730
26, , 
86, , 
46,3,8600
45, , 
17, , 
23,2,8000
28, , 
42,8, 
38,8, 
53,5,10500
43,7, 
19, , 
67, , 
64, , 
53,7, 
47,2,6600
22, , 
19, , 
58, , 
63, , 
57,8, 
59, , 
20,3,6450
21, , 
33,3,5160
30,7, 
14, , 
30,3,5160
29,3,6450
49,3,4730
25,3,3870
29,8, 
51,4,5160
39,2,20000
41,1,20000
51,7, 
49, , 
21, , 
57,7, 
57,2,10000
50,1,16000
39,7, 
34, , 
16, , 
52,1,30000
20, , 
47,7, 
46,1,10000
16, , 
32,3,4300
31,3,4300
72,3,3440
65,3,430
47, , 
18, , 
37,3,12040
31, , 
34,3,8471
15, , 
13, , 
45,3,5569
36, , 
18, , 
77, , 
30,3,19350
28,3,5698
39,3,8600
37, , 
19, , 
17, , 
13, , 
41, , 
45,3,8600
17, , 
35, , 
34,3,11180
13, , 
18,3,8600
20, , 
38,3,5160
17,3,6450
12, , 
52,5,32250
51, , 
21,7, 
27,5,25800
50,5,19350
53, , 
28,2,8000
52,5,15050
43, , 
22,3,8600
43,3,3440
23,3,5590
20, , 
56, , 
50, , 
25, , 
26,3,4300
61, , 
58,2,5600
39,3,6558
13, , 
62, , 
60,4,9000
22, , 
63,4,6000
61,4,2100
45,3,6450
48,3,2150
21, , 
16, , 
16, , 
13, , 
54, , 
58,2,12000
55,2,5000
30,5,8170
84, , 
46,2,6000
42,2,6000
13, , 
20, , 
65, , 
29,7, 
22, , 
22, , 
47,3,3870
47,3,3870
62,1,12000
31,7, 
91, , 
70, , 
70,7, 
28, , 
56, , 
34,8, 
35,8, 
47,7, 
48,7, 
26,7, 
24,3,5160
57,4,3225
55, , 
60,7, 
54, , 
88, , 
58,3,3440
62, , 
45,2,12000
45,2,16000
47,3,4300
44,2,23000
16, , 
12, , 
74,4,2100
61, , 
48,3,8600
49,3,2150
27,3,5160
68, , 
46,3,6988
33, , 
13, , 
53, , 
53,3,1720
31,7, 
29,3,5590
28,3,5160
27, , 
23, , 
20, , 
69,3,4300
34,2,5000
77, , 
33,2,7000
68,2,10000
31,2,11000
92, , 
35,3,8170
16, , 
60, , 
60, , 
18, , 
22, , 
22,3,5805
24,3,3870
49, , 
47,7, 
23,7, 
13, , 
39,3,6450
38, , 
20,3,2580
14, , 
54,7, 
55,7, 
26,7, 
23,7, 
48, , 
52, , 
23,7, 
21, , 
62, , 
25,1,18000
27,1,15000
39,3,6450
33, , 
14, , 
12, , 
45, , 
45,3,21500
18,4,1720
35,1,14000
33,1,14000
40,1,14000
40,1,9000
50,2,5600
48,3,2150
24, , 
19, , 
18, , 
53,3,5590
50,4,2580
26,2,7400
19,3,3655
44,3,6880
44,3,7310
12, , 
12, , 
55, , 
35,4,1290
18,4,860
12, , 
55,5,8600
49,3,6450
30,3,9164
28,5,8400
29,3,1290
26,3,1290
20,5,12500
20,6,6020
12, , 
58,3,1290
58,3,8600
54,4,5375
27,4,2150
28,3,7740
27,3,1290
83, , 
64, , 
65, , 
64, , 
53,7, 
52, , 
29,7, 
26,7, 
16, , 
65,7, 
59,3,1290
32, , 
32,4,430
14,4,860
54,7, 
55, , 
19, , 
34,2,8400
23,7, 
22,7, 
20,7, 
68, , 
70,7, 
60, , 
38,2,4000
39,7, 
39,7, 
14, , 
58, , 
58,7, 
36,2,30000
41,8, 
45,8, 
47,8, 
20, , 
14, , 
67, , 
67, , 
29,7, 
56,7, 
54, , 
30,3,3440
27,3,2580
22, , 
22, , 
30, , 
27,3,3440
32,7, 
28, , 
53,7, 
22,7, 
28,7, 
12,7, 
45,7, 
49,3,3225
23,7, 
53,3,9460
39, , 
14, , 
31,3,5590
30, , 
13, , 
41,2,14000
40, , 
13, , 
49,7, 
47,7, 
19, , 
24,1,12000
25,3,5375
20,3,5375
19, , 
23, , 
39,2,2400
38, , 
57,4,2100
59, , 
54,1,7000
25,7, 
23,2,4000
44, , 
46,3,6450
24, , 
19, , 
17,2,2600
24,3,6450
42,7, 
39, , 
18, , 
14, , 
78, , 
65, , 
60,7, 
60,4,2150
34,7, 
32,3,2150
28,7, 
68,7, 
56, , 
22,3,4300
24,3,5590
24,3,6450
24,7, 
50,7, 
48,7, 
27,7, 
50,7, 
32,7, 
31,4,4300
19, , 
12, , 
39,2,36000
42,1,12000
39,1,20000
44,4,15050
89, , 
40,1,15000
37, , 
26,3,6020
23,4,8600
64,4,4300
64, , 
18,4,6300
17, , 
74, , 
69, , 
29,3,5590
41,2,14298
63, , 
61,3,3225
51,4,2580
56,3,5590
53, , 
23, , 
20, , 
14, , 
52,3,6450
58,3,6450
37, , 
66,1,7000
58, , 
24, , 
26,3,5590
43,3,8793
13, , 
25,7, 
23, , 
49, , 
76, , 
74, , 
24,1,12000
35,3,6278
34,3,10750
56,1,12500
52,2,8400
52,2,800
26,3,5160
17, , 
25,3,6020
23, , 
19, , 
15, , 
13, , 
25,3,4730
67, , 
36, , 
36,4,1720
67, , 
51,7, 
38,7, 
57,4,6000
87, , 
58,1,15000
55, , 
23,3,6450
56,1,9000
43,3,5160
19,3,5160
51,3,6450
83,7, 
82, , 
46,1,22000
65,2,6000
57, , 
47,3,6450
52,2,8000
15, , 
50,3,5160
48,3,2580
23,3,5160
20, , 
18, , 
26,3,5160
24,3,17000
42,7, 
52,7, 
20,2,4200
12, , 
20, , 
51,5,30100
48, , 
35,3,2150
29, , 
61, , 
57,4,645
21,3,6880
21, , 
43,3,5848
44,7, 
23, , 
16, , 
13, , 
49,3,2150
54,4,1935
23, , 
19, , 
58,3,3870
60,3,7740
26, , 
35,1,11000
12, , 
68,4,3870
65, , 
35,7, 
49,7, 
14,3,2580
43, , 
23,2,6000
20,7, 
53,3,4300
31, , 
46,2,9800
37,4,10750
12, , 
14, , 
82, , 
73,3,3010
49,7, 
51,3,8600
27, , 
23,3,8600
26,4,1935
84, , 
64,3,1290
41,3,3440
44,4,10320
75, , 
71, , 
47,2,5000
41,2,5000
29,2,6000
28,2,6000
50,1,6000
55, , 
29,3,6450
25, , 
51,1,6500
48, , 
21, , 
34,2,18000
27, , 
59, , 
59, , 
50, , 
47,4,430
24,7, 
59, , 
22,3,15000
24,4,60000
35, , 
38,2,5000
12, , 
74, , 
